Order_ID,Order_Date,Customer_ID,Product,Category,Region,Customer_Type,Quantity,Unit_Price,Discount,Sales,Profit,Salesperson
ORD0895,2025-04-04,CUST183,Wireless Headphones,Electronics,West,Consumer,6,4500,0.05,25650.0,3510.0,Aarav
ORD0896,2025-10-17,CUST157,Laptop Pro 14,Electronics,East,Corporate,6,85000,0.1,459000.0,40800.0,Rohan
ORD0897,2025-10-20,CUST249,Office Chair,Furniture,South,Consumer,7,12000,0.15,71400.0,8400.0,Kabir
ORD0898,2025-04-17,CUST112,Monitor 27-inch,Electronics,Central,Consumer,6,24000,0.02,141120.0,23040.0,Diya
ORD0899,2025-02-01,CUST066,Mechanical Keyboard,Electronics,North,Corporate,6,5500,0.05,31350.0,4290.0,Anaya
ORD0900,2025-11-19,CUST078,Notebook Set,Office Supplies,Central,Consumer,7,450,0.1,2835.0,693.0,Kabir
ORD0901,2025-02-17,CUST002,Premium Pen Set,Office Supplies,East,Small Business,3,700,0.02,2058.0,630.0,Diya
ORD0902,2025-01-02,CUST126,Standing Desk,Furniture,North,Consumer,7,22000,0.1,138600.0,23100.0,Diya
ORD0903,2025-03-24,CUST090,Premium Pen Set,Office Supplies,West,Corporate,2,700,0.02,1372.0,420.0,Diya
ORD0904,2025-11-21,CUST230,Notebook Set,Office Supplies,West,Corporate,5,450,0.0,2250.0,720.0,Rohan
ORD0905,2025-02-28,CUST211,Standing Desk,Furniture,South,Consumer,3,22000,0.02,64680.0,15180.0,Anaya
ORD0906,2025-04-12,CUST183,Notebook Set,Office Supplies,East,Consumer,5,450,0.02,2205.0,675.0,Anaya
ORD0907,2025-07-24,CUST194,Standing Desk,Furniture,Central,Consumer,5,22000,0.02,107800.0,25300.0,Rohan
ORD0908,2025-03-11,CUST051,USB-C Hub,Electronics,North,Small Business,5,3200,0.0,16000.0,2880.0,Anaya
ORD0909,2025-06-01,CUST119,Notebook Set,Office Supplies,East,Consumer,5,450,0.1,2025.0,495.0,Aarav
ORD0910,2025-03-21,CUST066,Notebook Set,Office Supplies,Central,Corporate,6,450,0.0,2700.0,864.0,Meera
ORD0911,2025-01-12,CUST029,Premium Pen Set,Office Supplies,Central,Corporate,2,700,0.1,1260.0,308.0,Diya
ORD0912,2025-10-03,CUST070,Standing Desk,Furniture,South,Consumer,1,22000,0.1,19800.0,3300.0,Kabir
ORD0913,2025-11-10,CUST191,Mechanical Keyboard,Electronics,South,Small Business,2,5500,0.05,10450.0,1430.0,Diya
ORD0914,2025-03-16,CUST191,USB-C Hub,Electronics,South,Small Business,3,3200,0.05,9120.0,1248.0,Aarav
ORD0915,2025-06-02,CUST169,Notebook Set,Office Supplies,Central,Corporate,2,450,0.15,765.0,153.0,Aarav
ORD0916,2025-11-28,CUST120,Mechanical Keyboard,Electronics,Central,Consumer,2,5500,0.15,9350.0,330.0,Rohan
ORD0917,2025-06-03,CUST085,Office Chair,Furniture,South,Corporate,2,12000,0.02,23520.0,5520.0,Aarav
ORD0918,2025-07-30,CUST221,USB-C Hub,Electronics,South,Small Business,3,3200,0.0,9600.0,1728.0,Meera
ORD0919,2025-05-07,CUST232,Monitor 27-inch,Electronics,West,Small Business,3,24000,0.0,72000.0,12960.0,Anaya
ORD0920,2025-07-28,CUST075,Office Chair,Furniture,South,Small Business,3,12000,0.15,30600.0,3600.0,Aarav
ORD0921,2025-03-04,CUST248,Laptop Pro 14,Electronics,East,Small Business,6,85000,0.0,510000.0,91800.0,Kabir
ORD0922,2025-02-04,CUST149,Laptop Pro 14,Electronics,South,Corporate,2,85000,0.1,153000.0,13600.0,Anaya
ORD0923,2025-05-20,CUST172,Premium Pen Set,Office Supplies,North,Consumer,5,700,0.02,3430.0,1050.0,Meera
ORD0924,2025-07-18,CUST060,Premium Pen Set,Office Supplies,West,Small Business,1,700,0.1,630.0,154.0,Kabir
ORD0925,2025-01-18,CUST121,Mechanical Keyboard,Electronics,North,Consumer,3,5500,0.05,15675.0,2145.0,Kabir
ORD0926,2025-03-31,CUST106,Monitor 27-inch,Electronics,East,Small Business,7,24000,0.0,168000.0,30240.0,Rohan
ORD0927,2025-02-25,CUST166,Notebook Set,Office Supplies,South,Consumer,1,450,0.0,450.0,144.0,Rohan
ORD0928,2025-09-25,CUST180,Desk Lamp,Furniture,Central,Consumer,4,2500,0.15,8500.0,1000.0,Rohan
ORD0929,2025-10-03,CUST223,USB-C Hub,Electronics,Central,Small Business,7,3200,0.05,21280.0,2912.0,Rohan
ORD0930,2025-10-20,CUST203,Office Chair,Furniture,Central,Corporate,6,12000,0.05,68400.0,14400.0,Kabir
ORD0931,2025-07-07,CUST170,Wireless Headphones,Electronics,Central,Consumer,5,4500,0.05,21375.0,2925.0,Kabir
ORD0932,2025-10-19,CUST214,Monitor 27-inch,Electronics,Central,Corporate,6,24000,0.1,129600.0,11520.0,Diya
ORD0933,2025-10-04,CUST137,Notebook Set,Office Supplies,Central,Consumer,5,450,0.0,2250.0,720.0,Anaya
ORD0934,2025-07-31,CUST226,Standing Desk,Furniture,North,Small Business,5,22000,0.1,99000.0,16500.0,Anaya
ORD0935,2025-09-22,CUST240,Mechanical Keyboard,Electronics,West,Small Business,2,5500,0.05,10450.0,1430.0,Kabir
ORD0936,2025-03-10,CUST007,Premium Pen Set,Office Supplies,Central,Small Business,2,700,0.05,1330.0,378.0,Meera
ORD0937,2025-09-19,CUST051,Laptop Pro 14,Electronics,South,Small Business,1,85000,0.0,85000.0,15300.0,Anaya
ORD0938,2025-03-15,CUST215,Monitor 27-inch,Electronics,North,Small Business,3,24000,0.05,68400.0,9360.0,Meera
ORD0939,2025-10-02,CUST158,Monitor 27-inch,Electronics,East,Corporate,4,24000,0.0,96000.0,17280.0,Kabir
ORD0940,2025-04-12,CUST004,Standing Desk,Furniture,Central,Consumer,2,22000,0.02,43120.0,10120.0,Aarav
ORD0941,2025-04-30,CUST101,Wireless Headphones,Electronics,North,Consumer,7,4500,0.05,29925.0,4095.0,Diya
ORD0942,2025-10-16,CUST209,Desk Lamp,Furniture,East,Consumer,1,2500,0.05,2375.0,500.0,Kabir
ORD0943,2025-08-19,CUST164,Mechanical Keyboard,Electronics,Central,,5,5500,0.02,26950.0,4400.0,Anaya
ORD0944,2025-10-26,CUST118,Standing Desk,Furniture,West,Corporate,5,22000,0.1,99000.0,16500.0,Kabir
ORD0945,2025-01-29,CUST203,Standing Desk,Furniture,West,Consumer,5,22000,0.1,99000.0,16500.0,Anaya
ORD0946,2025-11-02,CUST070,Premium Pen Set,Office Supplies,Central,Corporate,1,700,0.05,665.0,189.0,Diya
ORD0947,2025-12-05,CUST049,Office Chair,Furniture,Central,Corporate,4,12000,0.1,43200.0,7200.0,Aarav
ORD0948,2025-09-12,CUST004,USB-C Hub,Electronics,South,Small Business,3,3200,0.1,8640.0,768.0,Diya
ORD0949,2025-02-26,CUST026,Laptop Pro 14,Electronics,East,Consumer,1,85000,0.15,72250.0,2550.0,Meera
ORD0950,2025-10-12,CUST162,Notebook Set,Office Supplies,East,Consumer,5,450,0.05,2137.5,607.5,Diya
ORD0951,2025-03-17,CUST020,Wireless Headphones,Electronics,South,Corporate,1,4500,0.02,4410.0,720.0,Diya
ORD0952,2025-02-27,CUST114,Mechanical Keyboard,Electronics,West,Small Business,1,5500,0.0,5500.0,990.0,Meera
ORD0953,2025-10-19,CUST235,Premium Pen Set,Office Supplies,East,Small Business,7,700,0.02,4802.0,1470.0,Aarav
ORD0954,2025-01-23,CUST180,Desk Lamp,Furniture,East,Consumer,4,2500,0.02,9800.0,2300.0,Kabir
ORD0955,2025-04-13,CUST037,USB-C Hub,Electronics,West,Small Business,3,3200,0.0,9600.0,1728.0,Anaya
ORD0956,2025-08-18,CUST027,Premium Pen Set,Office Supplies,East,Corporate,6,700,0.05,3990.0,1134.0,Aarav
ORD0957,2025-07-18,CUST072,Notebook Set,Office Supplies,South,Consumer,6,450,0.02,2646.0,810.0,Diya
ORD0958,2025-08-16,CUST154,Desk Lamp,Furniture,East,Corporate,7,2500,0.1,15750.0,2625.0,Meera
ORD0959,2025-06-21,CUST072,Monitor 27-inch,Electronics,South,Consumer,3,24000,0.05,68400.0,9360.0,Kabir
ORD0960,2025-01-15,CUST191,Monitor 27-inch,Electronics,West,Corporate,5,24000,0.15,102000.0,3600.0,Diya
ORD0961,2025-08-23,CUST129,Office Chair,Furniture,West,Consumer,5,12000,0.15,51000.0,6000.0,Meera
ORD0962,2025-07-05,CUST094,Laptop Pro 14,Electronics,West,Corporate,7,85000,0.15,505750.0,17850.0,Rohan
ORD0963,2025-04-14,CUST133,Notebook Set,Office Supplies,East,Corporate,2,450,0.0,900.0,288.0,Diya
ORD0964,2025-05-23,CUST111,USB-C Hub,Electronics,West,Consumer,3,3200,0.15,8160.0,288.0,Diya
ORD0965,2025-06-09,CUST169,Office Chair,Furniture,West,Corporate,6,12000,0.0,72000.0,18000.0,Aarav
ORD0966,2025-01-11,CUST222,Laptop Pro 14,Electronics,West,Consumer,4,85000,0.15,289000.0,10200.0,Kabir
ORD0967,2025-04-29,CUST070,Mechanical Keyboard,Electronics,East,Consumer,7,5500,0.05,36575.0,5005.0,Diya
ORD0968,2025-06-20,CUST036,Wireless Headphones,Electronics,South,Small Business,5,4500,0.1,20250.0,1800.0,Diya
ORD0969,2025-02-13,CUST146,Wireless Headphones,Electronics,Central,Corporate,1,4500,0.15,3825.0,135.0,Kabir
ORD0970,2025-12-14,CUST036,Mechanical Keyboard,Electronics,North,Small Business,1,5500,0.0,5500.0,990.0,Kabir
ORD0971,2025-11-30,CUST117,Office Chair,Furniture,West,Small Business,6,12000,0.05,68400.0,14400.0,Kabir
ORD0972,2025-01-15,CUST145,Mechanical Keyboard,Electronics,Central,Consumer,7,5500,0.02,37730.0,6160.0,Anaya
ORD0973,2025-04-03,CUST129,Desk Lamp,Furniture,North,Small Business,7,2500,0.05,16625.0,3500.0,Meera
ORD0974,2025-07-10,CUST210,Standing Desk,Furniture,Central,Small Business,4,22000,0.1,79200.0,13200.0,Meera
ORD0975,2025-05-27,CUST218,Monitor 27-inch,Electronics,North,Corporate,3,24000,0.0,72000.0,12960.0,Diya
ORD0976,2025-10-23,CUST190,Standing Desk,Furniture,West,Consumer,2,22000,0.1,39600.0,6600.0,Meera
ORD0977,2025-09-02,CUST025,Wireless Headphones,Electronics,Central,Corporate,3,4500,0.05,12825.0,1755.0,Anaya
ORD0978,2025-10-27,CUST040,Notebook Set,Office Supplies,East,Consumer,4,450,0.1,1620.0,396.0,Kabir
ORD0979,2025-05-22,CUST138,Desk Lamp,Furniture,South,Consumer,7,2500,0.02,17150.0,4025.0,Diya
ORD0980,2025-07-18,CUST097,Standing Desk,Furniture,West,Small Business,4,22000,0.15,74800.0,8800.0,Kabir
ORD0981,2025-11-13,CUST044,Standing Desk,Furniture,South,Consumer,2,22000,0.15,37400.0,4400.0,Anaya
ORD0982,2025-07-24,CUST063,Laptop Pro 14,Electronics,East,Small Business,2,85000,0.02,166600.0,27200.0,Rohan
ORD0983,2025-11-29,CUST164,Laptop Pro 14,Electronics,East,Small Business,1,85000,0.0,85000.0,15300.0,Meera
ORD0984,2025-01-14,CUST152,Mechanical Keyboard,Electronics,East,Consumer,4,5500,0.1,19800.0,1760.0,Diya
ORD0985,2025-08-25,CUST102,Standing Desk,Furniture,East,Small Business,3,22000,0.02,64680.0,15180.0,Aarav
ORD0986,2025-03-09,CUST205,Office Chair,Furniture,North,Consumer,1,12000,0.15,10200.0,1200.0,Meera
ORD0987,2025-11-18,CUST081,Desk Lamp,Furniture,South,Small Business,2,2500,0.02,4900.0,1150.0,Aarav
ORD0988,2025-04-18,CUST029,Desk Lamp,Furniture,East,Corporate,7,2500,0.15,14875.0,1750.0,Anaya
ORD0989,2025-09-18,CUST028,Premium Pen Set,Office Supplies,North,Consumer,7,700,0.1,4410.0,1078.0,Meera
ORD0990,2025-12-12,CUST167,Mechanical Keyboard,Electronics,North,Consumer,7,5500,0.0,38500.0,6930.0,Kabir
ORD0991,2025-02-17,CUST033,Office Chair,Furniture,West,Small Business,3,12000,0.05,34200.0,7200.0,Diya
ORD0992,2025-02-02,CUST106,USB-C Hub,Electronics,East,Corporate,3,3200,0.02,9408.0,1536.0,Aarav
ORD0993,2025-02-22,CUST158,Wireless Headphones,Electronics,Central,Corporate,4,4500,0.0,18000.0,3240.0,Aarav
ORD0994,2025-03-13,CUST145,USB-C Hub,Electronics,North,Corporate,4,3200,0.1,11520.0,1024.0,Diya
ORD0995,2025-02-20,CUST172,USB-C Hub,Electronics,East,Small Business,1,3200,0.1,2880.0,256.0,Meera
ORD0996,2025-06-10,CUST014,Office Chair,Furniture,East,Consumer,1,12000,0.05,11400.0,2400.0,Diya
ORD0997,2025-01-27,CUST109,Laptop Pro 14,Electronics,South,Consumer,3,85000,0.02,249900.0,40800.0,Kabir
ORD0998,2025-12-30,CUST221,Laptop Pro 14,Electronics,Central,Corporate,7,85000,0.05,565250.0,77350.0,Kabir
ORD0999,2025-04-29,CUST002,Monitor 27-inch,Electronics,South,Consumer,1,24000,0.15,20400.0,720.0,Aarav
ORD1000,2025-06-15,CUST180,Premium Pen Set,Office Supplies,South,Consumer,1,700,0.15,595.0,119.0,Diya
ORD0011,2025-10-31,CUST158,USB-C Hub,Electronics,West,Consumer,4,3200,0.0,12800.0,2304.0,Diya
ORD0026,2025-09-13,CUST115,Office Chair,Furniture,South,Small Business,7,12000,0.05,79800.0,16800.0,Anaya
ORD0051,2025-12-21,CUST125,USB-C Hub,Electronics,East,Corporate,6,3200,0.02,18816.0,3072.0,Aarav
